0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-300.5380554199219,102.67656707763672,-11.533751487731934,34.515647888183594,3.697970151901245,3.740450620651245,-7.779979228973389,-5.0308332443237305,-1.1618856191635132,-0.948948860168457,-0.21225255727767944,1.6172491312026978,-5.0723748207092285,0.4223305284976959,0.3985731601715088,0.4131949841976166,0.44231343269348145,0.443865567445755,0.4546366035938263,0.45542365312576294,0.4500524401664734,0.4467853605747223,0.4188959300518036,0.42867252230644226,0.4545173645019531,0.12749665519877676,19.64613824645149,14.21144574406482,16.890983814145915,15.46021238715783,17.686252721851154,19.864507172797126,14.851771900716853
-364.24749755859375,91.37734985351562,4.104959964752197,40.972740173339844,3.855652332305908,11.061490058898926,-3.9843640327453613,-0.6017377972602844,4.034189701080322,-2.4161863327026367,4.9231767654418945,1.5387696027755737,1.1172406673431396,0.5240381360054016,0.5224538445472717,0.5174583196640015,0.5002046227455139,0.5112945437431335,0.4332825839519501,0.3655466139316559,0.3889935314655304,0.38270679116249084,0.46291226148605347,0.5111066699028015,0.5551319122314453,0.10782008495145631,18.03772037135052,13.369277007461758,16.10075879253371,14.565921476529386,16.48421463580554,19.391356117791986,14.970759623560445
-303.54638671875,130.27700805664062,-17.59093475341797,26.203365325927734,-7.220541000366211,2.7212910652160645,-7.697183609008789,-8.856186866760254,1.2396838665008545,-1.2306016683578491,0.2886514663696289,-0.02122453600168228,-3.2952141761779785,0.39854004979133606,0.38299641013145447,0.3705023527145386,0.3562889099121094,0.38551023602485657,0.48298412561416626,0.4802953600883484,0.4342498481273651,0.43745163083076477,0.4637475311756134,0.4661339521408081,0.46979761123657227,0.08733896108774039,21.492927108339014,15.680787717692645,17.94167035043926,17.00638103421206,17.77936303737487,20.308019169136987,14.854105262065112
-313.242919921875,110.6831283569336,-20.64651107788086,21.18218994140625,-5.369610786437988,-9.688618659973145,-9.589869499206543,-7.087545394897461,-10.202553749084473,-2.0147109031677246,-4.134543418884277,-0.20804518461227417,-6.301792144775391,0.5285626649856567,0.44053807854652405,0.31839123368263245,0.30950865149497986,0.2752194404602051,0.3110891580581665,0.32404980063438416,0.23829394578933716,0.28412726521492004,0.4236266613006592,0.4264022707939148,0.49801382422447205,0.06534830729166667,21.618438278395026,17.300487896198845,20.15037142202883,17.723874713842008,18.778040918220285,19.734620356344593,16.104894438889193
-298.86834716796875,104.32772064208984,-21.300790786743164,29.336488723754883,2.966362237930298,-3.6720337867736816,-11.293173789978027,-2.4028406143188477,-1.284240484237671,0.8972909450531006,-3.414191246032715,1.5993062257766724,-3.0085954666137695,0.41199207305908203,0.37568965554237366,0.3731367290019989,0.38378965854644775,0.39643189311027527,0.3969196379184723,0.3709699511528015,0.3890549838542938,0.4109359085559845,0.46063217520713806,0.4805023670196533,0.4479717016220093,0.09633219900306748,20.960628751404816,16.082848341141425,17.17998253760159,16.03341915528282,19.1395720806848,19.313629019880093,15.433235739470888
-330.5821533203125,120.07144927978516,-8.33316421508789,30.200632095336914,2.519756555557251,5.034479141235352,-8.444925308227539,-3.928178310394287,0.20041319727897644,-6.331386089324951,0.020024988800287247,-1.5460456609725952,-2.3371362686157227,0.3514069616794586,0.31592634320259094,0.31565728783607483,0.2883243262767792,0.2915264368057251,0.32003387808799744,0.384461373090744,0.4573447108268738,0.4303606450557709,0.44628992676734924,0.4090650677680969,0.4302627444267273,0.09192945467715231,21.378738388098473,16.57521032007979,18.53483239716533,16.555377539488656,18.07272249578878,19.7961340124484,15.281735559788869
-314.2353515625,117.56928253173828,-6.376369476318359,34.403873443603516,-5.281651020050049,1.0979092121124268,-2.645831823348999,-5.592292785644531,-2.6786015033721924,-2.998248815536499,1.6328861713409424,0.6614203453063965,-2.2898504734039307,0.4235098659992218,0.3712024986743927,0.36707475781440735,0.3787280321121216,0.41204580664634705,0.4565727114677429,0.4513916075229645,0.4338868260383606,0.4148574471473694,0.42809125781059265,0.45450401306152344,0.4851672947406769,0.08769679214015151,20.84486588289193,15.152669980110133,18.17736808604787,16.728544445828348,17.383340647246587,20.00289253430242,15.239450351982063
-355.0157470703125,104.65996551513672,5.3596110343933105,35.41161346435547,-3.7024879455566406,6.640567302703857,-4.779662132263184,-4.863337516784668,-0.8508862257003784,-4.287119388580322,1.0571722984313965,-3.9827120304107666,-1.1993800401687622,0.3993600606918335,0.3131396174430847,0.30095306038856506,0.28615981340408325,0.38599157333374023,0.42673537135124207,0.3391617238521576,0.3694351315498352,0.48600462079048157,0.46231263875961304,0.4373484253883362,0.44322481751441956,0.10660199976679105,21.202540332757135,14.692349562120791,18.27577870369677,17.186962763502297,17.31738678567007,19.651267163411315,14.558029787368644
-327.24456787109375,112.65179443359375,-0.6418410539627075,29.21368408203125,0.6902855038642883,4.453189849853516,-8.826397895812988,-1.3409030437469482,-2.2076516151428223,-2.8188297748565674,1.8523292541503906,-2.6219546794891357,-1.6790798902511597,0.38258570432662964,0.32036998867988586,0.30700773000717163,0.36496514081954956,0.360347181558609,0.3673827052116394,0.44292908906936646,0.4562811851501465,0.4505530297756195,0.4686671197414398,0.4926711618900299,0.441114604473114,0.11297578495260663,20.355938624833485,15.000234510501462,17.745057065912007,16.443863637337785,17.646277165115762,18.534018781982695,14.519551206466533
-329.39349365234375,115.76649475097656,-9.254151344299316,30.318035125732422,2.2832064628601074,4.021175384521484,-6.190444469451904,-4.517061233520508,-1.1060372591018677,-0.9908697009086609,1.051039457321167,0.4037091135978699,-3.805464267730713,0.3587620258331299,0.318916380405426,0.3337838351726532,0.3803412616252899,0.3970564305782318,0.34426090121269226,0.32544422149658203,0.37750720977783203,0.4818595051765442,0.5204974412918091,0.47629958391189575,0.40444615483283997,0.09795718466767371,20.534817848514468,15.770214775821877,17.720394016153943,16.437857030608786,17.729056504484475,19.44662295946171,14.440369815884035
-255.93435668945312,108.91295623779297,-26.852956771850586,21.592641830444336,-2.9192702770233154,-5.290897846221924,-19.65696907043457,-0.4567902684211731,-3.715061902999878,0.8912961483001709,-2.5855376720428467,3.4641189575195312,-5.20010232925415,0.44367122650146484,0.4147281348705292,0.41604748368263245,0.39367616176605225,0.3270777761936188,0.2783290147781372,0.2875363230705261,0.3191986083984375,0.41043174266815186,0.47222691774368286,0.506491482257843,0.5045904517173767,0.1281455219655797,21.788579150976357,15.734199690886182,17.80089968804128,15.74863127262729,18.548100790838454,19.394058213787865,15.203055131571546
-297.815673828125,113.78439331054688,-7.019195079803467,32.14531707763672,-2.144576072692871,3.1245484352111816,-7.901013374328613,-7.0630598068237305,-3.8221383094787598,-1.570104718208313,-1.3555757999420166,0.15000119805335999,-2.6431500911712646,0.4505728483200073,0.3897230327129364,0.38230711221694946,0.3534087836742401,0.3457404375076294,0.3657425343990326,0.4202658534049988,0.477150559425354,0.42867162823677063,0.4265914559364319,0.4240075349807739,0.4610012471675873,0.11829083989395887,20.80060582256171,14.919741190273188,17.820182543359522,16.187450662368747,17.286084468477558,19.450148861507365,14.399379570478217
-333.219482421875,109.852294921875,-10.403218269348145,33.89335250854492,2.6955018043518066,3.9048287868499756,-4.658025741577148,-2.4549922943115234,-2.7960495948791504,-1.9226865768432617,1.2418625354766846,-0.48364728689193726,-2.99849796295166,0.4215252101421356,0.35537296533584595,0.3128540813922882,0.3434562087059021,0.3728480041027069,0.37972787022590637,0.38733547925949097,0.40225958824157715,0.4397309124469757,0.494454562664032,0.4660272002220154,0.4480411410331726,0.10437548291552198,20.374327590768388,15.706782761944883,17.895049168726377,15.87962453598831,17.90325570722395,19.46312243515211,14.662802111682145
-323.55889892578125,108.41055297851562,-5.02001953125,38.829952239990234,5.150641441345215,4.176337718963623,-5.48868465423584,-1.0184948444366455,-0.5878908634185791,-3.456780433654785,0.0010561789385974407,-0.26857560873031616,-3.0659234523773193,0.38251617550849915,0.37387579679489136,0.33914172649383545,0.34617409110069275,0.36596038937568665,0.4077664911746979,0.44594722986221313,0.43141546845436096,0.46159639954566956,0.489195853471756,0.48570922017097473,0.44693073630332947,0.09587835496471774,19.459926378766617,14.94385619848002,17.219136901707035,15.316260371881166,17.386746894868814,19.336213485357412,14.780393240095203
-324.9820251464844,101.73076629638672,-8.801185607910156,50.78264236450195,8.314664840698242,-2.556666135787964,-1.4547656774520874,0.5038450360298157,-1.9683806896209717,-7.883644104003906,1.7298153638839722,-0.3284337818622589,-5.900932312011719,0.47252345085144043,0.4120749235153198,0.39479348063468933,0.3390282392501831,0.31380924582481384,0.37323641777038574,0.40131640434265137,0.4001641571521759,0.45615124702453613,0.5089039206504822,0.5123381018638611,0.5125835537910461,0.09363839285714286,19.04699178337739,13.85711347636853,16.03038454500748,14.681088791929048,18.478129451667943,19.882924369528258,14.75144567416095
